Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005662~DNA replication factor A complex	4	0.008503762915089927	0.001468008675365312	PURB, PURA, RPA4, ERCC5	284	15	18224	17.111737089201878	0.35643109341729373	0.44040260260959363	0.44040260260959363
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	60	0.12755644372634892	0.007039879539208205	NUMA1, C2ORF88, ZBTB20, EFCAB13, AHR, CLINT1, PTPDC1, CDC14A, DCAF7, CDC14B, SPRED1, METTL14, TRPS1, NAMPT, UBXN7, TEAD2, C8ORF44, KDM6A, FNBP4, CXADR, RMI1, GTF3A, HCFC2, CDC25A, EMSY, SGO2, ZC3H11A, MORF4L2, BMP2K, AAGAB, ANAPC5, MCTP2, CASZ1, XIAP, NMD3, TGOLN2, CAND1, NAA25, E2F1, SRSF11, SCAI, TCF7L2, RBM39, NFYB, STAT1, PCIF1, ANKRD23, BTBD8, SMARCA2, SCAF4, FOSL2, SELP, RAD52, NFIA, RPA4, ZNF217, ERCC5, NANOG, RAD18, FERMT2	284	2784	18224	1.382952889752307	0.8799002849114502	0.83470696519049	0.83470696519049
GOTERM_CC_DIRECT	GO:0005925~focal adhesion	14	0.029763170202814743	0.0083470696519049	TPM4, ITGA4, ITGA2, LPP, TRIOBP, PTK2, GJA1, NFASC, NCSTN, CSRP2, ATP6V0A2, P4HB, EZR, FERMT2	284	391	18224	2.2976117575015307	0.9191071997767111	0.83470696519049	0.83470696519049
GOTERM_CC_DIRECT	GO:0043197~dendritic spine	6	0.01275564437263489	0.019866399065861393	FARP1, ARHGAP32, PDE4B, CRIPT, STRN, SHANK2	284	100	18224	3.8501408450704226	0.9975701280965177	1.0	1.0
GOTERM_CC_DIRECT	GO:0045177~apical part of cell	5	0.010629703643862409	0.029303008484890515	SRR, NUMA1, FAT4, EZR, ATP6V1C1	284	75	18224	4.27793427230047	0.9998666155861334	1.0	1.0
GOTERM_CC_DIRECT	GO:0014704~intercalated disc	4	0.008503762915089927	0.03256453221992648	GJC1, GJA1, CXADR, ANKRD23	284	45	18224	5.7039123630672925	0.9999514038807709	1.0	1.0
GOTERM_CC_DIRECT	GO:0000159~protein phosphatase type 2A complex	3	0.006377822186317445	0.03798581103176488	PPP2R2B, PPP2R2D, STRN	284	20	18224	9.625352112676056	0.9999909958384531	1.0	1.0
GOTERM_CC_DIRECT	GO:0005938~cell cortex	6	0.01275564437263489	0.04298761597913896	ARHGAP32, NUMA1, KCNC3, SPIRE2, PTK2, FERMT2	284	123	18224	3.1301958090003437	0.9999981151911456	1.0	1.0
GOTERM_CC_DIRECT	GO:0097454~Schwann cell microvillus	2	0.004251881457544964	0.04586969395316146	NFASC, EZR	284	3	18224	42.779342723004696	0.9999992373817924	1.0	1.0
GOTERM_CC_DIRECT	GO:0031463~Cul3-RING ubiquitin ligase complex	4	0.008503762915089927	0.08610106951733618	KBTBD6, KLHL28, KLHL24, KBTBD7	284	67	18224	3.830985915492958	0.9999999999981403	1.0	1.0
