Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:HEAT 15	2	0.02572678157962439	0.01662999178528507	CAND1, PPP2R1B	49	7	20063	116.98542274052478	0.9870075132809747	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 14	2	0.02572678157962439	0.021331472681053624	CAND1, PPP2R1B	49	9	20063	90.98866213151928	0.9962448598350145	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 13	2	0.02572678157962439	0.02367395245050248	CAND1, PPP2R1B	49	10	20063	81.88979591836734	0.9979812947940501	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 12	2	0.02572678157962439	0.02367395245050248	CAND1, PPP2R1B	49	10	20063	81.88979591836734	0.9979812947940501	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 11	2	0.02572678157962439	0.02601094194322748	CAND1, PPP2R1B	49	11	20063	74.44526901669758	0.9989148089695328	1.0	1.0
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	13	0.16722408026755853	0.028850970617810202	NFYB, STAT1, ANKRD23, XIAP, NMD3, AHR, CAND1, ZC3H11A, NAMPT, E2F1, ERCC5, MCTP2, C8ORF44	45	2784	18224	1.8910600255427839	0.9563896866007334	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 9	2	0.02572678157962439	0.03530424860352243	CAND1, PPP2R1B	49	15	20063	54.59319727891156	0.999909404889879	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 10	2	0.02572678157962439	0.03530424860352243	CAND1, PPP2R1B	49	15	20063	54.59319727891156	0.999909404889879	1.0	1.0
GOTERM_BP_DIRECT	GO:0035640~exploration behavior	2	0.02572678157962439	0.03688316625803948	JPH3, SHANK2	43	15	16792	52.06821705426356	0.9999815114704026	1.0	1.0
GOTERM_BP_DIRECT	GO:0042073~intraciliary transport	2	0.02572678157962439	0.03929425924280932	TTC30A, IFT27	43	16	16792	48.81395348837209	0.999991062585496	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 8	2	0.02572678157962439	0.04451071332858208	CAND1, PPP2R1B	49	19	20063	43.09989258861439	0.9999924405903438	1.0	1.0
GOTERM_CC_DIRECT	GO:0030992~intraciliary transport particle B	2	0.02572678157962439	0.04491197143726927	TTC30A, IFT27	45	19	18224	42.629239766081874	0.992677760008845	1.0	1.0
UP_KEYWORDS	Acetylation	14	0.18008747105737072	0.0534877811602119	TPM4, STAT1, NMD3, AHR, FSD1L, CAND1, PCCA, PPP2R1B, ZC3H11A, STMN1, NAMPT, E2F1, ERCC5, ATP6V1C1	50	3424	20581	1.6830257009345797	0.9988424876088148	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 7	2	0.02572678157962439	0.055897882298659524	CAND1, PPP2R1B	49	24	20063	34.12074829931973	0.9999996612231742	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 6	2	0.02572678157962439	0.06938717271954159	CAND1, PPP2R1B	49	30	20063	27.29659863945578	0.9999999918495814	1.0	1.0
UP_KEYWORDS	Spinocerebellar ataxia	2	0.02572678157962439	0.07570369103224803	KCNC3, CCDC88C	50	33	20581	24.946666666666665	0.9999376581183068	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 5	2	0.02572678157962439	0.08048393447053731	CAND1, PPP2R1B	49	35	20063	23.397084548104957	0.99999999963536	1.0	1.0
UP_KEYWORDS	Cell projection	5	0.06431695394906096	0.09194784640843214	CFAP100, KCNC3, TTC30A, IFT27, SHANK2	50	721	20581	2.8545076282940363	0.9999929591108141	1.0	1.0
UP_KEYWORDS	Coiled coil	12	0.15436068947774634	0.09780624363688036	GJC1, TMCO5B, CFAP100, FSD1L, TPM4, STAT1, ZC3H11A, CCDC158, STMN1, CCDC88C, ANKRD23, TTC30A	50	3036	20581	1.6269565217391304	0.9999968240217479	1.0	1.0
UP_SEQ_FEATURE	repeat:HEAT 4	2	0.02572678157962439	0.09796981282047004	CAND1, PPP2R1B	49	43	20063	19.044138585666825	0.999999999997475	1.0	1.0
